product_id,category,sub_category,description,unit_cost,order_id,order_date,ship_date,ship_mode,customer_id,sales,quantity,discount,profit,profit_margin,days_to_ship,order_year,order_month_no,order_day,order_day_name,margin_category
FUR-BO-10001147,Furniture,Bookcases,"Bush Floating Shelf Set, Metal",126.36,IN-2022-23432,2022-06-06,2022-06-10,Standard Class,TS-21610,752.9193,7,0.37,-131.6007,-0.17,4,2022,6,0,Monday,Low
FUR-BO-10001155,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Traditional",132.99,ID-2019-57179,2019-09-13,2019-09-18,Standard Class,EM-13825,339.48,3,0.2,-59.49,-0.18,5,2019,9,4,Friday,Low
FUR-BO-10001155,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Traditional",132.99,IN-2021-78809,2021-01-23,2021-01-25,Second Class,AG-10900,424.35,3,0.0,25.38,0.06,2,2021,1,5,Saturday,Low
FUR-BO-10001155,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Traditional",132.99,IN-2021-45692,2021-06-18,2021-06-21,Second Class,EA-14035,381.915,3,0.1,-17.055,-0.04,3,2021,6,4,Friday,Low
FUR-BO-10001155,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Traditional",132.99,ID-2022-41191,2022-11-07,2022-11-09,First Class,DK-12895,394.6455,3,0.07,-4.3245,-0.01,2,2022,11,0,Monday,Low
FUR-BO-10001155,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Traditional",132.99,IN-2019-28654,2019-05-07,2019-05-11,Standard Class,TC-20980,424.35,3,0.0,25.38,0.06,4,2019,5,1,Tuesday,Low
FUR-BO-10001155,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Traditional",132.99,IN-2019-41394,2019-11-26,2019-12-01,Standard Class,AG-10675,183.885,2,0.35,-82.095,-0.45,5,2019,11,1,Tuesday,Low
FUR-BO-10001192,Furniture,Bookcases,"Bush Library with Doors, Mobile",209.1,ID-2021-15837,2021-09-18,2021-09-21,First Class,LC-16870,586.944,2,0.2,168.744,0.29,3,2021,9,5,Saturday,Medium
FUR-BO-10001192,Furniture,Bookcases,"Bush Library with Doors, Mobile",209.1,ID-2022-19113,2022-08-27,2022-09-01,Standard Class,HM-14860,880.416,4,0.4,44.016,0.05,5,2022,8,5,Saturday,Low
FUR-BO-10001192,Furniture,Bookcases,"Bush Library with Doors, Mobile",209.1,IN-2019-43109,2019-09-28,2019-10-04,Standard Class,WB-21850,1100.52,3,0.0,473.22,0.43,6,2019,9,5,Saturday,High
FUR-BO-10001192,Furniture,Bookcases,"Bush Library with Doors, Mobile",209.1,IN-2021-22578,2021-10-30,2021-11-01,First Class,AB-10015,660.312,2,0.1,242.112,0.37,2,2021,10,5,Saturday,High
FUR-BO-10001192,Furniture,Bookcases,"Bush Library with Doors, Mobile",209.1,IN-2021-15340,2021-11-18,2021-11-19,First Class,TC-21535,366.84,1,0.0,157.74,0.43,1,2021,11,3,Thursday,High
FUR-BO-10001192,Furniture,Bookcases,"Bush Library with Doors, Mobile",209.1,ID-2022-22242,2022-10-31,2022-11-04,Standard Class,GH-14410,660.312,2,0.1,242.112,0.37,4,2022,10,0,Monday,High
FUR-BO-10001192,Furniture,Bookcases,"Bush Library with Doors, Mobile",209.1,IN-2021-16964,2021-10-01,2021-10-04,First Class,KS-16300,1320.624,4,0.1,484.224,0.37,3,2021,10,4,Friday,High
FUR-BO-10001196,Furniture,Bookcases,"Bush Library with Doors, Pine",277.92,IN-2021-36963,2021-12-24,2021-12-26,First Class,VG-21805,731.34,2,0.0,175.5,0.24,2,2021,12,4,Friday,Medium
FUR-BO-10001196,Furniture,Bookcases,"Bush Library with Doors, Pine",277.92,IN-2020-79649,2020-09-28,2020-10-02,Standard Class,MK-17905,691.1163,3,0.37,-142.6437,-0.21,4,2020,9,0,Monday,Low
FUR-BO-10001196,Furniture,Bookcases,"Bush Library with Doors, Pine",277.92,IN-2019-42619,2019-07-21,2019-07-23,Second Class,BS-11755,1535.814,7,0.4,-409.626,-0.27,2,2019,7,6,Sunday,Low
FUR-BO-10001196,Furniture,Bookcases,"Bush Library with Doors, Pine",277.92,IN-2022-55730,2022-10-02,2022-10-06,Standard Class,MG-17890,1828.35,5,0.0,438.75,0.24,4,2022,10,6,Sunday,Medium
FUR-BO-10001212,Furniture,Bookcases,"Safco Classic Bookcase, Mobile",392.22,IN-2022-57837,2022-09-19,2022-09-21,Second Class,CS-12130,1586.412,4,0.1,17.532,0.01,2,2022,9,0,Monday,Low
FUR-BO-10001212,Furniture,Bookcases,"Safco Classic Bookcase, Mobile",392.22,IN-2022-73377,2022-09-05,2022-09-11,Standard Class,LL-16840,793.206,2,0.1,8.766,0.01,6,2022,9,0,Monday,Low
FUR-BO-10001212,Furniture,Bookcases,"Safco Classic Bookcase, Mobile",392.22,IN-2021-22760,2021-06-15,2021-06-19,Standard Class,VT-21700,1322.01,3,0.0,145.35,0.11,4,2021,6,1,Tuesday,Medium
FUR-BO-10001212,Furniture,Bookcases,"Safco Classic Bookcase, Mobile",392.22,IN-2021-63745,2021-06-02,2021-06-05,Second Class,NF-18385,793.206,2,0.1,8.766,0.01,3,2021,6,2,Wednesday,Low
FUR-BO-10001212,Furniture,Bookcases,"Safco Classic Bookcase, Mobile",392.22,IN-2022-39077,2022-07-19,2022-07-23,Standard Class,JK-16120,3278.5848,8,0.07,140.8248,0.04,4,2022,7,1,Tuesday,Low
FUR-BO-10001212,Furniture,Bookcases,"Safco Classic Bookcase, Mobile",392.22,ID-2021-65852,2021-10-09,2021-10-15,Standard Class,CK-12325,555.2442,2,0.37,-229.1958,-0.41,6,2021,10,5,Saturday,Low
FUR-BO-10001212,Furniture,Bookcases,"Safco Classic Bookcase, Mobile",392.22,ID-2020-62240,2020-04-20,2020-04-25,Standard Class,BD-11605,859.3065,3,0.14984677493348014,-317.3535,-0.37,5,2020,4,0,Monday,Low
FUR-BO-10001216,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile",101.52,ID-2020-73391,2020-03-13,2020-03-18,Standard Class,PV-18985,219.96,2,0.35,16.92,0.08,5,2020,3,4,Friday,Low
FUR-BO-10001216,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile",101.52,IN-2019-68729,2019-06-23,2019-06-25,Second Class,SG-20605,507.6,3,0.0,203.04,0.4,2,2019,6,6,Sunday,High
FUR-BO-10001216,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile",101.52,ID-2019-20604,2019-06-04,2019-06-05,First Class,RF-19345,1353.6,8,0.0,541.44,0.4,1,2019,6,1,Tuesday,High
FUR-BO-10001216,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile",101.52,IN-2021-28892,2021-02-09,2021-02-15,Standard Class,CK-12595,629.424,4,0.07,223.344,0.35,6,2021,2,1,Tuesday,High
FUR-BO-10001216,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile",101.52,ID-2022-35269,2022-01-09,2022-01-09,Same Day,JC-15340,769.86,7,0.35,59.22,0.08,0,2022,1,6,Sunday,Low
FUR-BO-10001233,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Mobile",124.68,ID-2022-86649,2022-05-21,2022-05-23,First Class,PC-18745,57.984,1,0.6,-66.696,-1.15,2,2022,5,5,Saturday,Low
FUR-BO-10001233,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Mobile",124.68,ID-2022-82309,2022-08-16,2022-08-21,Standard Class,FW-14395,695.808,8,0.4,-301.632,-0.43,5,2022,8,1,Tuesday,Low
FUR-BO-10001254,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile",143.97,IN-2021-80048,2021-05-25,2021-05-29,Standard Class,NC-18625,287.94,2,0.0,0.0,0.0,4,2021,5,1,Tuesday,Low
FUR-BO-10001255,Furniture,Bookcases,"Ikea Library with Doors, Mobile",314.7,IN-2021-11938,2021-11-01,2021-11-05,Standard Class,EL-13735,2634.552,8,0.1,116.952,0.04,4,2021,11,0,Monday,Low
FUR-BO-10001255,Furniture,Bookcases,"Ikea Library with Doors, Mobile",314.7,IN-2022-20646,2022-11-05,2022-11-09,Standard Class,MC-17605,548.865,3,0.5,-395.235,-0.72,4,2022,11,5,Saturday,Low
FUR-BO-10001255,Furniture,Bookcases,"Ikea Library with Doors, Mobile",314.7,IN-2022-29767,2022-03-22,2022-03-29,Standard Class,CA-12055,731.82,2,0.0,102.42,0.14,7,2022,3,1,Tuesday,Medium
FUR-BO-10001255,Furniture,Bookcases,"Ikea Library with Doors, Mobile",314.7,IN-2022-51628,2022-05-19,2022-05-22,Second Class,SR-20740,987.957,3,0.1,43.857,0.04,3,2022,5,3,Thursday,Low
FUR-BO-10001309,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",325.29,IN-2021-85662,2021-10-18,2021-10-20,Second Class,CK-12595,823.5,2,0.0,172.92,0.21,2,2021,10,0,Monday,Medium
FUR-BO-10001309,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",325.29,IN-2019-82330,2019-10-08,2019-10-14,Standard Class,AA-10375,411.75,1,0.0,86.46,0.21,6,2019,10,1,Tuesday,Medium
FUR-BO-10001326,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Pine",120.12,IN-2021-33785,2021-06-06,2021-06-12,Standard Class,BT-11680,144.72,1,0.0,24.6,0.17,6,2021,6,6,Sunday,Medium
FUR-BO-10001326,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Pine",120.12,IN-2020-33813,2020-06-20,2020-06-24,Standard Class,CA-12055,434.16,3,0.0,73.8,0.17,4,2020,6,5,Saturday,Medium
FUR-BO-10001326,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Pine",120.12,IN-2020-53357,2020-06-03,2020-06-08,Standard Class,RA-19885,434.16,3,0.0,73.8,0.17,5,2020,6,2,Wednesday,Medium
FUR-BO-10001326,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Pine",120.12,IN-2020-54729,2020-12-21,2020-12-24,First Class,PV-18985,434.16,3,0.0,73.8,0.17,3,2020,12,0,Monday,Medium
FUR-BO-10001342,Furniture,Bookcases,"Safco Corner Shelving, Metal",148.92,ID-2020-61722,2020-11-14,2020-11-17,First Class,TC-21145,96.798,1,0.35,-52.122,-0.54,3,2020,11,5,Saturday,Low
FUR-BO-10001342,Furniture,Bookcases,"Safco Corner Shelving, Metal",148.92,ID-2021-23971,2021-09-06,2021-09-11,Second Class,MC-17605,804.168,6,0.1,-89.352,-0.11,5,2021,9,0,Monday,Low
FUR-BO-10001342,Furniture,Bookcases,"Safco Corner Shelving, Metal",148.92,IN-2021-17139,2021-08-01,2021-08-06,Standard Class,JM-15655,148.92,1,0.0,0.0,0.0,5,2021,8,6,Sunday,Low
FUR-BO-10001342,Furniture,Bookcases,"Safco Corner Shelving, Metal",148.92,IN-2022-48310,2022-11-12,2022-11-16,Standard Class,JK-16090,297.84,2,0.14984677493348014,0.0,0.0,4,2022,11,5,Saturday,Low
FUR-BO-10001342,Furniture,Bookcases,"Safco Corner Shelving, Metal",148.92,IN-2019-59510,2019-03-19,2019-03-24,Standard Class,DK-12985,595.68,4,0.14984677493348014,0.0,0.0,5,2019,3,1,Tuesday,Low
FUR-BO-10001342,Furniture,Bookcases,"Safco Corner Shelving, Metal",148.92,IN-2022-38335,2022-10-27,2022-10-28,First Class,TC-21475,402.084,3,0.1,-44.676,-0.11,1,2022,10,3,Thursday,Low
FUR-BO-10001362,Furniture,Bookcases,"Ikea Classic Bookcase, Metal",349.53,IN-2019-86278,2019-10-07,2019-10-12,Standard Class,NH-18610,822.42,2,0.0,123.36,0.15,5,2019,10,0,Monday,Medium
FUR-BO-10001362,Furniture,Bookcases,"Ikea Classic Bookcase, Metal",349.53,ID-2022-84661,2022-12-16,2022-12-21,Second Class,RP-19390,493.452,2,0.4,-205.608,-0.42,5,2022,12,4,Friday,Low
FUR-BO-10001370,Furniture,Bookcases,"Sauder Classic Bookcase, Mobile",385.89,IN-2019-86460,2019-10-14,2019-10-16,Second Class,JJ-15760,263.106,1,0.4,-122.784,-0.47,2,2019,10,0,Monday,Low
FUR-BO-10001370,Furniture,Bookcases,"Sauder Classic Bookcase, Mobile",385.89,IN-2020-83471,2020-12-27,2020-12-28,First Class,VT-21700,877.02,2,0.0,105.24,0.12,1,2020,12,6,Sunday,Medium
FUR-BO-10001372,Furniture,Bookcases,"Safco Classic Bookcase, Pine",408.75,IN-2020-79439,2020-02-05,2020-02-09,Second Class,EM-13810,3076.5,7,0.0,215.25,0.07,4,2020,2,2,Wednesday,Low
FUR-BO-10001372,Furniture,Bookcases,"Safco Classic Bookcase, Pine",408.75,IN-2022-34317,2022-02-13,2022-02-15,Second Class,AM-10705,1186.65,3,0.14984677493348014,-39.6,-0.03,2,2022,2,6,Sunday,Low
FUR-BO-10001372,Furniture,Bookcases,"Safco Classic Bookcase, Pine",408.75,IN-2019-41254,2019-06-23,2019-06-27,Standard Class,SC-20230,2637.0,6,0.0,184.5,0.07,4,2019,6,6,Sunday,Low
FUR-BO-10001372,Furniture,Bookcases,"Safco Classic Bookcase, Pine",408.75,IN-2019-10286,2019-12-18,2019-12-21,First Class,PB-19210,2197.5,5,0.0,153.75,0.07,3,2019,12,2,Wednesday,Low
FUR-BO-10001385,Furniture,Bookcases,"Sauder Corner Shelving, Metal",82.2,IN-2022-65439,2022-05-30,2022-06-04,Standard Class,JM-15655,396.252,3,0.1,149.652,0.38,5,2022,5,0,Monday,High
FUR-BO-10001385,Furniture,Bookcases,"Sauder Corner Shelving, Metal",82.2,ID-2020-79586,2020-11-18,2020-11-24,Standard Class,SE-20110,409.4604,3,0.07,162.8604,0.4,6,2020,11,2,Wednesday,High
FUR-BO-10001385,Furniture,Bookcases,"Sauder Corner Shelving, Metal",82.2,IN-2021-69009,2021-09-18,2021-09-25,Standard Class,LS-17245,953.94,10,0.35,131.94,0.14,7,2021,9,5,Saturday,Medium
FUR-BO-10001385,Furniture,Bookcases,"Sauder Corner Shelving, Metal",82.2,IN-2021-26617,2021-09-19,2021-09-26,Standard Class,EP-13915,293.52,2,0.0,129.12,0.44,7,2021,9,6,Sunday,High
FUR-BO-10001393,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",151.47,ID-2022-44117,2022-08-05,2022-08-09,Standard Class,TP-21130,321.6591,3,0.37,-132.7509,-0.41,4,2022,8,4,Friday,Low
FUR-BO-10001393,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",151.47,IN-2020-40057,2020-03-17,2020-03-17,Same Day,TM-21490,474.8301,3,0.07,20.4201,0.04,0,2020,3,1,Tuesday,Low
FUR-BO-10001393,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",151.47,IN-2021-76681,2021-05-26,2021-05-30,Standard Class,JE-15715,1107.9369,7,0.07,47.6469,0.04,4,2021,5,2,Wednesday,Low
FUR-BO-10001393,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",151.47,IN-2021-19008,2021-12-12,2021-12-17,Standard Class,HA-14905,850.95,5,0.0,93.6,0.11,5,2021,12,6,Sunday,Medium
FUR-BO-10001393,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",151.47,IN-2020-21822,2020-12-04,2020-12-08,Standard Class,JS-16030,680.76,4,0.0,74.88,0.11,4,2020,12,4,Friday,Medium
FUR-BO-10001393,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",151.47,IN-2020-44474,2020-04-17,2020-04-21,Standard Class,EP-13915,408.456,3,0.2,-45.954,-0.11,4,2020,4,4,Friday,Low
FUR-BO-10001452,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",75.72,IN-2022-82008,2022-06-25,2022-07-02,Standard Class,DC-12850,248.22,2,0.0,96.78,0.39,7,2022,6,5,Saturday,High
FUR-BO-10001461,Furniture,Bookcases,"Safco Floating Shelf Set, Traditional",98.37,ID-2021-70122,2021-06-12,2021-06-16,Standard Class,AD-10180,548.9046,3,0.07,253.7946,0.46,4,2021,6,5,Saturday,High
FUR-BO-10001461,Furniture,Bookcases,"Safco Floating Shelf Set, Traditional",98.37,IN-2020-65915,2020-06-05,2020-06-07,Second Class,CC-12145,196.74,1,0.0,98.37,0.5,2,2020,6,4,Friday,High
FUR-BO-10001461,Furniture,Bookcases,"Safco Floating Shelf Set, Traditional",98.37,IN-2021-69051,2021-06-13,2021-06-17,Standard Class,JA-15970,590.22,3,0.0,295.11,0.5,4,2021,6,6,Sunday,High
FUR-BO-10001461,Furniture,Bookcases,"Safco Floating Shelf Set, Traditional",98.37,IN-2021-60224,2021-08-08,2021-08-11,First Class,LA-16780,786.96,4,0.0,393.48,0.5,3,2021,8,6,Sunday,High
FUR-BO-10001471,Furniture,Bookcases,"Sauder Classic Bookcase, Metal",226.44,IN-2022-56206,2022-06-24,2022-06-28,Standard Class,MB-17305,5486.67,14,0.1,2316.51,0.42,4,2022,6,4,Friday,High
FUR-BO-10001471,Furniture,Bookcases,"Sauder Classic Bookcase, Metal",226.44,IN-2022-17930,2022-10-17,2022-10-22,Standard Class,MG-17695,3048.15,7,0.0,1463.07,0.48,5,2022,10,0,Monday,High
FUR-BO-10001471,Furniture,Bookcases,"Sauder Classic Bookcase, Metal",226.44,IN-2019-16985,2019-10-04,2019-10-09,Standard Class,FP-14320,1567.62,4,0.1,661.86,0.42,5,2019,10,4,Friday,High
FUR-BO-10001471,Furniture,Bookcases,"Sauder Classic Bookcase, Metal",226.44,IN-2021-63633,2021-08-31,2021-09-06,Standard Class,DF-13135,435.45,1,0.0,209.01,0.48,6,2021,8,1,Tuesday,High
FUR-BO-10001501,Furniture,Bookcases,"Bush Classic Bookcase, Metal",234.93,IN-2022-21731,2022-08-22,2022-08-24,First Class,CS-12175,1236.42,3,0.0,531.63,0.43,2,2022,8,0,Monday,High
FUR-BO-10001501,Furniture,Bookcases,"Bush Classic Bookcase, Metal",234.93,IN-2021-55674,2021-10-24,2021-10-30,Standard Class,CP-12085,1298.241,5,0.37,123.591,0.1,6,2021,10,6,Sunday,Medium
FUR-BO-10001501,Furniture,Bookcases,"Bush Classic Bookcase, Metal",234.93,IN-2021-10489,2021-05-31,2021-06-02,First Class,GH-14485,535.782,2,0.35,65.922,0.12,2,2021,5,0,Monday,Medium
FUR-BO-10001501,Furniture,Bookcases,"Bush Classic Bookcase, Metal",234.93,IN-2020-62373,2020-09-29,2020-09-30,First Class,EM-14140,535.782,2,0.35,65.922,0.12,1,2020,9,1,Tuesday,Medium
FUR-BO-10001501,Furniture,Bookcases,"Bush Classic Bookcase, Metal",234.93,IN-2022-51607,2022-11-19,2022-11-24,Standard Class,HD-14785,2060.7,5,0.0,886.05,0.43,5,2022,11,5,Saturday,High
FUR-BO-10001501,Furniture,Bookcases,"Bush Classic Bookcase, Metal",234.93,IN-2021-65145,2021-01-26,2021-01-31,Standard Class,CS-11845,3709.26,9,0.0,1594.89,0.43,5,2021,1,1,Tuesday,High
FUR-BO-10001501,Furniture,Bookcases,"Bush Classic Bookcase, Metal",234.93,ID-2021-62163,2021-11-06,2021-11-12,Standard Class,MJ-17740,741.852,2,0.1,271.992,0.37,6,2021,11,5,Saturday,High
FUR-BO-10001501,Furniture,Bookcases,"Bush Classic Bookcase, Metal",234.93,IN-2019-32581,2019-12-13,2019-12-17,Standard Class,MC-17605,1112.778,3,0.1,407.988,0.37,4,2019,12,4,Friday,High
FUR-BO-10001501,Furniture,Bookcases,"Bush Classic Bookcase, Metal",234.93,IN-2022-60469,2022-10-27,2022-10-31,Standard Class,SW-20455,329.712,1,0.2,94.782,0.29,4,2022,10,3,Thursday,Medium
FUR-BO-10001541,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",113.16,ID-2020-75309,2020-10-11,2020-10-16,Standard Class,CC-12610,393.504,4,0.2,-59.136,-0.15,5,2020,10,6,Sunday,Low
FUR-BO-10001541,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",113.16,ID-2022-40281,2022-12-30,2023-01-04,Standard Class,RA-19945,232.4133,3,0.37,-107.0667,-0.46,5,2022,12,4,Friday,Low
FUR-BO-10001541,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",113.16,IN-2022-16054,2022-10-11,2022-10-13,Second Class,PS-18760,1029.2589,9,0.07,10.8189,0.01,2,2022,10,1,Tuesday,Low
FUR-BO-10001541,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",113.16,IN-2019-45398,2019-09-18,2019-09-21,First Class,MA-17560,110.673,1,0.1,-2.487,-0.02,3,2019,9,2,Wednesday,Low
FUR-BO-10001541,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",113.16,IN-2022-37166,2022-04-24,2022-04-28,Standard Class,Dp-13240,860.79,7,0.0,68.67,0.08,4,2022,4,6,Sunday,Low
FUR-BO-10001541,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",113.16,ID-2022-54071,2022-05-09,2022-05-09,Same Day,JG-15310,309.8844,4,0.37,-142.7556,-0.46,0,2022,5,0,Monday,Low
FUR-BO-10001558,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",151.47,ID-2020-82610,2020-02-14,2020-02-14,Same Day,JL-15850,612.684,6,0.4,-296.136,-0.48,0,2020,2,4,Friday,Low
FUR-BO-10001558,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",151.47,IN-2020-80783,2020-07-01,2020-07-05,Second Class,NC-18625,340.38,2,0.14984677493348014,37.44,0.11,4,2020,7,2,Wednesday,Medium
FUR-BO-10001580,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",102.06,IN-2020-64424,2020-08-03,2020-08-09,Standard Class,TH-21115,1106.46,9,0.0,187.92,0.17,6,2020,8,0,Monday,Medium
FUR-BO-10001580,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",102.06,IN-2022-19911,2022-07-22,2022-07-25,First Class,ED-13885,737.64,6,0.0,125.28,0.17,3,2022,7,4,Friday,Medium
FUR-BO-10001580,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",102.06,ID-2022-25707,2022-05-07,2022-05-13,Standard Class,CS-12355,73.764,1,0.4,-28.296,-0.38,6,2022,5,5,Saturday,Low
FUR-BO-10001580,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",102.06,IN-2021-20127,2021-04-19,2021-04-24,Standard Class,FG-14260,491.76,4,0.0,83.52,0.17,5,2021,4,0,Monday,Medium
FUR-BO-10001580,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",102.06,IN-2022-71382,2022-10-11,2022-10-16,Standard Class,TT-21070,737.64,6,0.0,125.28,0.17,5,2022,10,1,Tuesday,Medium
FUR-BO-10001580,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",102.06,ID-2022-52902,2022-12-30,2023-01-01,First Class,JW-16075,387.261,5,0.37,-123.039,-0.32,2,2022,12,4,Friday,Low
FUR-BO-10001585,Furniture,Bookcases,"Sauder Floating Shelf Set, Mobile",124.2,IN-2022-47799,2022-08-26,2022-08-30,Standard Class,DN-13690,591.3,3,0.14984677493348014,218.7,0.37,4,2022,8,4,Friday,High
FUR-BO-10001598,Furniture,Bookcases,"Bush Corner Shelving, Pine",68.94,IN-2022-58460,2022-12-13,2022-12-19,Standard Class,BT-11680,1002.72,8,0.0,451.2,0.45,6,2022,12,1,Tuesday,High
FUR-BO-10001598,Furniture,Bookcases,"Bush Corner Shelving, Pine",68.94,IN-2020-72089,2020-09-08,2020-09-13,Standard Class,TB-21355,225.612,2,0.1,87.732,0.39,5,2020,9,1,Tuesday,High
FUR-BO-10001598,Furniture,Bookcases,"Bush Corner Shelving, Pine",68.94,IN-2022-62156,2022-09-26,2022-09-30,Second Class,GM-14455,877.38,7,0.0,394.8,0.45,4,2022,9,0,Monday,High
FUR-BO-10001598,Furniture,Bookcases,"Bush Corner Shelving, Pine",68.94,IN-2022-44376,2022-05-24,2022-05-29,Standard Class,CS-12400,338.418,3,0.14984677493348014,131.598,0.39,5,2022,5,1,Tuesday,High
FUR-BO-10001598,Furniture,Bookcases,"Bush Corner Shelving, Pine",68.94,IN-2022-28675,2022-04-17,2022-04-22,Standard Class,AF-10870,125.34,1,0.0,56.4,0.45,5,2022,4,6,Sunday,High
FUR-BO-10001598,Furniture,Bookcases,"Bush Corner Shelving, Pine",68.94,IN-2019-62891,2019-10-05,2019-10-07,Second Class,BF-11215,349.6986,3,0.07,142.8786,0.41,2,2019,10,5,Saturday,High
FUR-BO-10001641,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",93.21,IN-2021-48128,2021-11-21,2021-11-25,Standard Class,EH-13945,133.3341,1,0.07,40.1241,0.3,4,2021,11,6,Sunday,High
FUR-BO-10001641,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",93.21,IN-2022-52972,2022-01-01,2022-01-05,Standard Class,BD-11620,143.37,1,0.0,50.16,0.35,4,2022,1,5,Saturday,High
FUR-BO-10001641,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",93.21,IN-2022-73048,2022-02-15,2022-02-17,Second Class,AC-10615,573.48,4,0.0,200.64,0.35,2,2022,2,1,Tuesday,High
FUR-BO-10001641,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",93.21,IN-2020-55653,2020-09-16,2020-09-20,Standard Class,DW-13585,716.85,5,0.0,250.8,0.35,4,2020,9,2,Wednesday,High
FUR-BO-10001641,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",93.21,IN-2020-76471,2020-06-22,2020-06-28,Standard Class,JK-16090,573.48,4,0.0,200.64,0.35,6,2020,6,0,Monday,High
FUR-BO-10001668,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",164.85,IN-2022-68127,2022-06-30,2022-07-04,Standard Class,RH-19600,216.3294,2,0.37,-113.3706,-0.52,4,2022,6,3,Thursday,Low
FUR-BO-10001668,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",164.85,ID-2022-66181,2022-12-25,2022-12-29,Standard Class,AF-10870,772.605,5,0.1,-51.645,-0.07,4,2022,12,6,Sunday,Low
FUR-BO-10001668,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",164.85,IN-2022-62730,2022-08-09,2022-08-13,Standard Class,FP-14320,216.3294,2,0.37,-113.3706,-0.52,4,2022,8,1,Tuesday,Low
FUR-BO-10001668,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",164.85,IN-2021-25763,2021-08-22,2021-08-28,Standard Class,TB-21055,1373.52,8,0.0,54.72,0.04,6,2021,8,6,Sunday,Low
FUR-BO-10001668,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",164.85,IN-2021-55814,2021-09-25,2021-10-01,Standard Class,TB-21190,1081.647,7,0.1,-72.303,-0.07,6,2021,9,5,Saturday,Low
FUR-BO-10001668,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",164.85,ID-2020-12953,2020-10-04,2020-10-08,Standard Class,DP-13105,463.563,3,0.1,-30.987,-0.07,4,2020,10,6,Sunday,Low
FUR-BO-10001668,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",164.85,IN-2019-31769,2019-12-23,2019-12-29,Standard Class,RE-19405,309.042,2,0.1,-20.658,-0.07,6,2019,12,0,Monday,Low
FUR-BO-10001668,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",164.85,ID-2021-14766,2021-11-26,2021-11-29,First Class,HM-14980,309.042,2,0.1,-20.658,-0.07,3,2021,11,4,Friday,Low
FUR-BO-10001679,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Traditional",82.62,ID-2022-71081,2022-09-17,2022-09-22,Standard Class,MG-17695,85.464,1,0.4,2.844,0.03,5,2022,9,5,Saturday,Low
